,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count
Document,Britain and the world,Business Environment,Chapter,Foreword from the Prime Minister,Grand Challenges,Ideas,Infrastructure,Introduction,People,Places
cardiff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007153057388596002,0.0,0.0018185739123549156
care,0.0,0.0,0.0,0.0,0.003660418964254176,0.00026455126440912683,0.0,0.001070198048289721,0.0,0.0
career,0.0,0.0,0.0,0.0,0.000305034913687848,0.00026455126440912683,0.0,0.0,0.000992557959048587,0.0
careers,0.0,0.00014411618934793253,0.0,0.0,0.0006964459578470902,0.0,0.0,0.0,0.001510784388910396,0.00025883918979495907
carefully,0.0,0.0,0.0,0.0,0.0,0.0,0.0009167104114870515,0.0,0.00033170608252969914,0.0
carers,0.0,0.0,0.0,0.0,0.0005833760053189881,0.0,0.0,0.0,0.0,0.0
caring,0.0,0.0,0.0,0.0,0.0011667520106379762,0.0,0.0,0.0,0.0,0.0
carriage,0.0,0.0,0.0,0.0,0.0,0.0,0.00043717203208544633,0.0,0.0,0.0
carried,0.0,0.0003621555666867011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carrying,0.0,0.0,0.0,0.0,0.0004077623289673424,0.0,0.0003055701371623505,0.0,0.0,0.0
cars,0.0,0.0001893634483054319,0.0,0.0,0.002135244395814936,0.0,0.0006857638908254809,0.0,0.0,0.0
cascades,0.0,0.0,0.0,0.0,0.0,0.0,0.00043717203208544633,0.0,0.0,0.0
case,0.0,0.0004820625578162857,0.0,0.0,0.00012942123733620237,0.0003367340960883261,0.0005819164121123873,0.0,0.00042112582338498823,0.001298709212964383
cases,0.0,0.0002531358780173168,0.0,0.0,0.0,0.0,0.0003055701371623505,0.0,0.0,0.0
casting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006504477663824989
catalyst,0.0,0.0,0.0,0.0,0.000305034913687848,0.0,0.0004571759272169873,0.0,0.0,0.00034010531195647915
catapult,0.0,0.0,0.0,0.0,0.00046429730523139356,0.0016107066260147751,0.0,0.0004072403252774023,0.0,0.00025883918979495907
catapults,0.0,0.0002531358780173168,0.0,0.0,0.0,0.0017682244698243245,0.0,0.0,0.0,0.0
caused,0.0,0.0,0.0,0.0,0.0,0.0,0.0003055701371623505,0.0,0.0006634121650593983,0.0
cav,0.0,0.0014486222667468044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cayman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010233711524417982,0.0,0.0
celebrate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004745641164455989,0.0
cell,0.0,0.0,0.0,0.0,0.0011667520106379762,0.0,0.0,0.0,0.0,0.0
cent,0.0,0.0014585637845874555,0.0,0.0,0.00027109825989769375,0.0016458303279967878,0.0014898137016616884,0.00015852219730610328,0.0018377727944081429,0.00030226690164299354
central,0.0,5.609860709951752e-05,0.0,0.0,9.036608663256459e-05,0.00015674574552350357,0.00033859402310492916,0.00031704439461220657,7.351091177632572e-05,0.00010075563388099786
centralised,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006504477663824989
centre,0.0,0.00040171879818023807,0.0,0.0,0.0011647911360258211,0.0003367340960883261,0.00029095820605619366,0.0,0.00021056291169249412,0.0020202143312779293
centres,0.0,0.00032705906600815287,0.0,0.0,0.0,0.0003046131314260362,0.00013160189492309574,0.0,0.0001428580339158997,0.0005874128648813095
centuries,0.0,0.0,0.0,0.0041789203139637856,0.0,0.0,0.0,0.0,0.0,0.0
century,0.0,0.0002531358780173168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004546434780887289
ceo,0.0,0.0003621555666867011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ceramics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004553134364677492
certain,0.0,0.0003621555666867011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
certainty,0.0,0.00014411618934793253,0.0,0.0,0.0,0.0,0.0005219047267177644,0.0004072403252774023,0.0,0.00025883918979495907
cesgtroea,0.0,0.0,0.0,0.0,0.0,0.0,0.00043717203208544633,0.0,0.0,0.0
chain,0.0,0.001585278082827258,0.0,0.0,0.0,0.0,0.0005219047267177644,0.0,0.0001888480486137995,0.0005176783795899181
chains,0.0022209809728956117,0.0007230938367244284,0.0,0.0,0.00012942123733620237,0.0002244893973922174,0.00038794427474159155,0.0,0.0,0.0002886020473254185
chair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006504477663824989
chaired,0.0,0.0002531358780173168,0.0,0.0,0.0,0.0,0.0,0.0007153057388596002,0.0,0.0
chairman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004745641164455989,0.0
chairmanship,0.0,0.0,0.0,0.0,0.0,0.0005059514596778831,0.0,0.0,0.0,0.0
chairs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006504477663824989
challenge,0.0,0.0005048874638956577,0.0,0.0006473229472572275,0.0018976878192838562,0.0013323388369497803,0.0005417504369678867,0.00015852219730610328,0.0,0.0002015112677619957
challenged,0.0,0.0,0.0,0.0,0.0,0.0010119029193557663,0.0,0.0,0.0,0.0
challenger,0.0,0.0003621555666867011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
challengers,0.0,0.0007243111333734022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
challenges,0.0006871337977684327,0.0001988559590899522,0.0,0.00019121690682001152,0.0005071826190774514,0.00034726603710555815,0.00016003116105232785,0.0007024034377188424,0.00010857431539347315,0.00017857714518275652
challenging,0.0,0.0,0.0,0.0016629595859785028,0.00046429730523139356,0.0,0.00017396824223925482,0.0,0.000377696097227599,0.0
chambers,0.0,0.0003621555666867011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
champion,0.0,0.0009468172415271597,0.0,0.0,0.000915104741063544,0.00026455126440912683,0.0,0.0,0.0,0.0
champions,0.0,0.0,0.0,0.0,0.0005833760053189881,0.0,0.0,0.0,0.0,0.0
chance,0.0,0.0,0.0,0.0,0.0,0.00035364489396486493,0.0,0.0,0.00033170608252969914,0.0
chances,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033170608252969914,0.0004546434780887289
change,0.0024254733838501063,0.00014038600271419299,0.0,0.0,0.0003392098575843067,0.00024515881269414385,8.473269463231811e-05,0.00019834982339040868,0.0003679201175831983,6.30349015011892e-05
changed,0.0,0.0002531358780173168,0.0,0.0,0.0,0.0007072897879297299,0.0,0.0,0.0,0.0
changes,0.0007753803129102878,0.00011219721419903504,0.0,0.0006473229472572275,0.000632562606427952,0.0,0.00040631282772591497,0.00031704439461220657,0.00022053273532897716,0.0
changing,0.0022209809728956117,0.00016068751927209523,0.0,0.0,0.0006471061866810118,0.0004489787947844348,0.0,0.0009081344422506502,0.00021056291169249412,0.0
channel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013008955327649977
channels,0.0,0.0007243111333734022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chapter,0.0,0.00010901968866938428,0.0,0.0,0.0,0.0,0.0002632037898461915,0.0003080654135821979,0.0007142901695794984,0.0007832171531750794
characterised,0.0,0.0,0.0,0.0,0.0005833760053189881,0.0,0.0,0.0,0.0,0.0
charge,0.0,0.0,0.0,0.0,0.0,0.0,0.0003055701371623505,0.0,0.00033170608252969914,0.0
charging,0.0,0.0,0.0,0.0,0.0008155246579346848,0.0,0.0015278506858117527,0.0,0.0,0.0
charitable,0.0,0.0003621555666867011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charities,0.0,0.0010864667000601035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charity,0.0,0.0002531358780173168,0.0,0.0,0.0,0.0,0.0,0.0,0.00033170608252969914,0.0
chartered,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004745641164455989,0.0
charts,0.0,0.0003621555666867011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chat,0.0,0.0003621555666867011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
che,0.0,0.0,0.0,0.0,0.0,0.0005059514596778831,0.0,0.0,0.0,0.0
cheap,0.0,0.0,0.0,0.0,0.0005833760053189881,0.0,0.0,0.0,0.0,0.0
cheaper,0.0,0.0,0.0,0.0,0.0004077623289673424,0.00035364489396486493,0.0,0.0,0.0,0.0
cheese,0.0,0.0003621555666867011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chemicals,0.0,0.0,0.0,0.0,0.0,0.0005291025288182537,0.0,0.0,0.0002481394897621468,0.00034010531195647915
chemistry,0.0,0.0,0.0,0.0,0.0,0.0010119029193557663,0.0,0.0,0.0,0.0
cheshire,0.0,0.0,0.0,0.0,0.0,0.0010609346818945947,0.0,0.0,0.0,0.0004546434780887289
chief,0.0,0.0007594076340519504,0.0,0.0,0.0,0.0,0.0,0.0,0.00033170608252969914,0.0
child,0.0,0.0,0.0,0.0,0.0,0.0005059514596778831,0.0,0.0,0.0,0.0
childcare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009491282328911978,0.0
children,0.0,0.0,0.0,0.0,0.0008155246579346848,0.0,0.0,0.0,0.0016585304126484957,0.0
china,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020467423048835965,0.0,0.0
chip,0.0,0.0,0.0,0.0,0.0011667520106379762,0.0,0.0,0.0,0.0,0.0
chl,0.0,0.0,0.0,0.0,0.0,0.0005059514596778831,0.0,0.0,0.0,0.0
choice,0.0,0.0,0.0,0.0,0.0,0.0001523065657130181,0.00013160189492309574,0.0003080654135821979,0.0005714321356635988,0.00019580428829376985
choices,0.0,0.0,0.0,0.0,0.0,0.0002013383282518469,0.00034793648447850963,0.0,0.000755392194455198,0.00025883918979495907
choose,0.0,0.0001893634483054319,0.0,0.0,0.0,0.00026455126440912683,0.0,0.0,0.0007444184692864403,0.0
choosing,0.0,0.0007243111333734022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chosen,0.0,0.0,0.0,0.0,0.0005833760053189881,0.0,0.0,0.0,0.0,0.0
circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006504477663824989
circular,0.0,0.0,0.0,0.0,0.0,0.0,0.0013115160962563388,0.0,0.0,0.0
circumstance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004745641164455989,0.0
circumstances,0.0,0.0,0.0,0.0,0.0,0.0,0.0003055701371623505,0.0,0.00033170608252969914,0.0
cisco,0.0,0.0,0.0,0.0,0.0,0.0,0.00043717203208544633,0.0,0.0,0.0
citation,0.0,0.0,0.0,0.0,0.0,0.0010119029193557663,0.0,0.0,0.0,0.0
cities,0.0,0.00021803937733876855,0.0,0.0,0.0008780683817582282,0.0,0.0019740284238464363,0.0012322616543287916,0.0,0.003916085765875397
citizens,0.0022209809728956117,8.034375963604761e-05,0.0,0.0018541764927985144,0.00025884247467240475,0.0,0.0,0.0009081344422506502,0.00010528145584624706,0.0
city,0.00048509467677002125,0.00014038600271419299,0.0,0.0,0.00011306995252810225,0.0003432223377718015,0.0002118317365807953,0.00039669964678081736,4.599001469789979e-05,0.0020171168480380545
cityfibre,0.0,0.0,0.0,0.0,0.0,0.0,0.0008743440641708927,0.0,0.0,0.0
citymapper,0.0,0.0005062717560346336,0.0,0.0,0.0,0.0,0.000611140274324701,0.0,0.0,0.0
civic,0.0034987780705089135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013639304342661866
civil,0.0,0.00010901968866938428,0.0,0.0,0.0008780683817582282,0.0,0.0,0.0003080654135821979,0.0001428580339158997,0.00019580428829376985
clackmannanshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006504477663824989
clarity,0.0,0.0,0.0,0.0,0.0004077623289673424,0.0,0.0003055701371623505,0.0,0.0,0.0
clark,0.0,0.0,0.0,0.0041789203139637856,0.0,0.0,0.0,0.0,0.0,0.0
clarke,0.0,0.0,0.0,0.0,0.0,0.0005059514596778831,0.0,0.0,0.0,0.0
class,0.0007753803129102878,0.00011219721419903504,0.0,0.0,0.00027109825989769375,0.0005486101093322626,0.00013543760924197168,0.0,0.0002940436471053029,0.00010075563388099786
classed,0.0,0.0,0.0,0.0,0.0,0.0005059514596778831,0.0,0.0,0.0,0.0
classification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006504477663824989
classroom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004745641164455989,0.0
classrooms,0.0,0.0,0.0,0.0,0.0,0.0005059514596778831,0.0,0.0,0.0,0.0
clean,0.0007753803129102878,0.0,0.0,0.001294645894514455,0.002349518252446679,0.0006269829820940143,0.0023024393571135183,0.00047556659191830985,0.0,0.00010075563388099786
cleaner,0.0,0.00014411618934793253,0.0,0.0,0.0013928919156941805,0.0002013383282518469,0.0005219047267177644,0.0,0.0,0.0
cleaning,0.0,0.0,0.0,0.0,0.0,0.0005059514596778831,0.0,0.0,0.0,0.0
clear,0.0011104904864478059,0.0004820625578162857,0.0,0.0,0.00012942123733620237,0.0,0.0005819164121123873,0.00022703361056266254,0.0,0.0010101071656389647
clearer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004745641164455989,0.0
clearly,0.0,0.0001893634483054319,0.0,0.0,0.0,0.0,0.0,0.0,0.0002481394897621468,0.00034010531195647915
clients,0.0,0.0001893634483054319,0.0,0.0,0.0,0.00026455126440912683,0.0006857638908254809,0.0,0.0,0.0
climate,0.0019919363736394676,0.0,0.0,0.0,0.00023214865261569678,0.0006040149847555406,0.0005219047267177644,0.0,0.0,0.0
climatic,0.0,0.0,0.0,0.0,0.0,0.0,0.00043717203208544633,0.0,0.0,0.0
clinical,0.0,0.0005062717560346336,0.0,0.0,0.0,0.00035364489396486493,0.0,0.0,0.0,0.0
clinicians,0.0,0.0,0.0,0.0,0.0,0.00035364489396486493,0.0,0.0,0.0,0.0004546434780887289
close,0.0,0.00010901968866938428,0.0,0.0,0.0,0.0001523065657130181,0.0,0.0003080654135821979,0.0001428580339158997,0.00019580428829376985
closely,0.0,0.00032137503854419045,0.0,0.0,0.00012942123733620237,0.0001122446986961087,0.0,0.00022703361056266254,0.00021056291169249412,0.00014430102366270924
closer,0.0,0.0002531358780173168,0.0,0.0,0.0,0.00035364489396486493,0.0,0.0,0.0,0.0
closest,0.0,0.0,0.0,0.0,0.0,0.0005059514596778831,0.0,0.0,0.0,0.0
closures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006504477663824989
clout,0.0,0.0003621555666867011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cluster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026017910655299955
clustering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006504477663824989
clusters,0.0,0.0011529295147834602,0.0,0.0,0.0,0.0020133832825184684,0.0,0.0004072403252774023,0.0,0.0023295527081546316
cma,0.0,0.0007243111333734022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
co,0.0,0.0009468172415271597,0.0,0.0,0.0,0.00026455126440912683,0.0,0.0,0.0004962789795242936,0.0
coal,0.0,0.0,0.0,0.0,0.0017501280159569641,0.0,0.0,0.0,0.0,0.0
coastal,0.0,0.0,0.0,0.0,0.0,0.0005059514596778831,0.0,0.0,0.0,0.0
code,0.0,0.0005062717560346336,0.0,0.0,0.0004077623289673424,0.0,0.0,0.0,0.0,0.0
codevelopment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004745641164455989,0.0
coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009491282328911978,0.0
coherence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006504477663824989
cohort,0.0,0.0,0.0,0.0,0.0004077623289673424,0.0,0.0,0.0,0.00033170608252969914,0.0
cohorts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004745641164455989,0.0
collaborate,0.0,0.00010901968866938428,0.0,0.0,0.0003512273527032913,0.0003046131314260362,0.00013160189492309574,0.0003080654135821979,0.0,0.0
collaborated,0.0,0.0,0.0,0.0,0.0,0.0005059514596778831,0.0,0.0,0.0,0.0
collaborating,0.0,0.0,0.0,0.0,0.0,0.0,0.0003055701371623505,0.0,0.00033170608252969914,0.0
collaboration,0.0009701893535400425,0.00017548250339274125,0.0,0.0,5.6534976264051125e-05,0.0005883811504659453,8.473269463231811e-05,0.00019834982339040868,4.599001469789979e-05,0.0003782094090071352
collaborations,0.0,0.0003787268966108638,0.0,0.0,0.0,0.0029100639085003948,0.00022858796360849366,0.0,0.0,0.0
collaborative,0.0,0.00010901968866938428,0.0,0.0,0.00017561367635164564,0.0006092262628520724,0.00013160189492309574,0.0,0.0,0.00019580428829376985
collaboratively,0.0,0.0001893634483054319,0.0,0.0,0.0,0.00026455126440912683,0.0,0.0,0.0,0.0006802106239129583
collect,0.0,0.0,0.0,0.0,0.0,0.0,0.0003055701371623505,0.0007153057388596002,0.0,0.0
collection,0.0,0.0,0.0,0.0,0.0,0.00035364489396486493,0.000611140274324701,0.0,0.0,0.0
collective,0.0,0.0002531358780173168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004546434780887289
collectively,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006504477663824989
collects,0.0,0.0003621555666867011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
college,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009951182475890974,0.0004546434780887289
colleges,0.0,0.00021803937733876855,0.0,0.0,0.0,0.0003046131314260362,0.0,0.0003080654135821979,0.0008571482034953981,0.00019580428829376985
com,0.0,0.0003621555666867011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
combine,0.0034987780705089135,0.0,0.0,0.0,0.0,0.00035364489396486493,0.0,0.0,0.0,0.0
combined,0.0,0.00010901968866938428,0.0,0.0,0.0,0.0001523065657130181,0.0003948056847692872,0.0,0.0002857160678317994,0.0015664343063501588
combines,0.0,0.0002531358780173168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004546434780887289
come,0.0007753803129102878,0.0002804930354975876,0.0,0.0,0.0,0.00023511861828525536,0.00013543760924197168,0.00015852219730610328,7.351091177632572e-05,0.0002015112677619957
comes,0.0,0.0,0.0,0.0,0.0004077623289673424,0.00035364489396486493,0.0,0.0,0.0,0.0
coming,0.0,0.0004820625578162857,0.0,0.0,0.0003882637120086071,0.0001122446986961087,0.0004849303434269895,0.0004540672211253251,0.0,0.00014430102366270924
command,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010233711524417982,0.0,0.0
commerce,0.0,0.0003621555666867011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
commercial,0.0,5.609860709951752e-05,0.0,0.0006473229472572275,9.036608663256459e-05,0.0003918643638087589,0.00040631282772591497,0.00015852219730610328,0.0,0.00010075563388099786
commercialisation,0.0,0.0,0.0,0.0,0.0,0.0013227563220456339,0.00022858796360849366,0.0,0.0,0.00034010531195647915
commercialise,0.0,0.0003787268966108638,0.0,0.0,0.0,0.0005291025288182537,0.00022858796360849366,0.0,0.0,0.0
commercialised,0.0,0.0002531358780173168,0.0,0.0,0.0004077623289673424,0.0,0.0,0.0,0.0,0.0
commercialising,0.0,0.0,0.0,0.0,0.0,0.0005059514596778831,0.0,0.0,0.0,0.0
commercially,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006504477663824989
commission,0.0,0.0,0.0,0.0,0.00046429730523139356,0.0,0.0012177776956747836,0.0004072403252774023,0.0,0.0010353567591798363
commissioned,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004745641164455989,0.0
commissioner,0.0,0.0007243111333734022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
commissioners,0.0,0.0003621555666867011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
commissioning,0.0,0.0002531358780173168,0.0,0.0,0.0,0.0,0.0,0.0,0.00033170608252969914,0.0
commit,0.0,0.0001893634483054319,0.0,0.0,0.0,0.0005291025288182537,0.0,0.0005350990241448605,0.0,0.0
commitment,0.00048509467677002125,0.0003509650067854825,0.0,0.0,0.00011306995252810225,9.806352507765755e-05,8.473269463231811e-05,9.917491169520434e-05,9.198002939579958e-05,6.30349015011892e-05
commitments,0.0,0.002161742840218988,0.0,0.0,0.00023214865261569678,0.0004026766565036938,0.0,0.0,0.0,0.00025883918979495907
commits,0.0034987780705089135,0.0,0.0,0.0,0.0004077623289673424,0.0,0.0,0.0,0.0,0.0
committed,0.00048509467677002125,0.0003509650067854825,0.0,0.0,5.6534976264051125e-05,4.903176253882878e-05,0.00029656443121311337,0.00039669964678081736,0.0002759400881873987,0.000315174507505946
committee,0.0,0.0,0.0,0.0,0.0,0.0,0.00022858796360849366,0.0005350990241448605,0.0004962789795242936,0.0
committing,0.0,0.0007594076340519504,0.0,0.0,0.0,0.0,0.0003055701371623505,0.0,0.0,0.0
common,0.0,0.0,0.0,0.0,0.00023214865261569678,0.0002013383282518469,0.0,0.0004072403252774023,0.0001888480486137995,0.0
communicate,0.0,0.0,0.0,0.0,0.0005833760053189881,0.0,0.0,0.0,0.0,0.0
communication,0.0,0.0002531358780173168,0.0,0.0,0.0,0.00035364489396486493,0.0,0.0,0.0,0.0
communications,0.0,0.0,0.0,0.0,0.0,0.00035364489396486493,0.000611140274324701,0.0,0.0,0.0
communities,0.0015507606258205757,0.00011219721419903504,0.0,0.0006473229472572275,0.0,0.0,0.00027087521848394335,0.0006340887892244131,7.351091177632572e-05,0.0009068007049289806
community,0.0007753803129102878,0.0,0.0,0.0,9.036608663256459e-05,7.837287276175179e-05,6.771880462098584e-05,0.00015852219730610328,7.351091177632572e-05,0.00010075563388099786
companies,0.0,0.0013255441381380233,0.0,0.0021850686103918986,0.0,0.0,0.0,0.0,0.0,0.0006802106239129583
company,0.0,0.0005764647573917301,0.0,0.0,0.0,0.0004026766565036938,0.00034793648447850963,0.0,0.000377696097227599,0.0
comparative,0.0,0.0003787268966108638,0.0,0.0,0.0,0.00026455126440912683,0.0,0.0,0.0,0.00034010531195647915
comparatively,0.0,0.0,0.0,0.0,0.0,0.0005059514596778831,0.0,0.0,0.0,0.0
compared,0.0,0.00016068751927209523,0.0,0.0,0.0,0.0002244893973922174,0.00029095820605619366,0.00022703361056266254,0.0006316887350774823,0.00014430102366270924
comparisons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010233711524417982,0.0,0.0
compelling,0.0,0.0003621555666867011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
compensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0009167104114870515,0.0007153057388596002,0.0,0.0
compete,0.0,0.0,0.0,0.0,0.0,0.00035364489396486493,0.0,0.0,0.0006634121650593983,0.0
competency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004745641164455989,0.0
competes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006504477663824989
competing,0.0,0.0,0.0,0.0,0.0005833760053189881,0.0,0.0,0.0,0.0,0.0
competition,0.00022904459925614424,0.00016571329924162687,0.0,0.00019121690682001152,5.338764411341594e-05,2.3151069140370545e-05,8.001558052616392e-05,0.0002341344792396141,2.1714863078694633e-05,8.928857259137826e-05
competitions,0.0,0.0,0.0,0.0,0.0,0.0005059514596778831,0.0,0.0,0.0,0.0
competitive,0.0,0.00044878885679614015,0.0,0.0,0.00018073217326512918,0.0003918643638087589,0.00033859402310492916,0.00047556659191830985,7.351091177632572e-05,0.00030226690164299354
competitively,0.0,0.0,0.0,0.0,0.0,0.0,0.0008743440641708927,0.0,0.0,0.0
competitiveness,0.0,0.0008646971360875953,0.0,0.0,0.0,0.0004026766565036938,0.0010438094534355289,0.0,0.0,0.00025883918979495907
competitors,0.0,0.00043234856804379764,0.0,0.0,0.0,0.0004026766565036938,0.00034793648447850963,0.0004072403252774023,0.0,0.0
complacent,0.0,0.0003621555666867011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
complement,0.0,0.0,0.0,0.0,0.0005833760053189881,0.0,0.0,0.0,0.0,0.0
complementary,0.0,0.0,0.0,0.0,0.0,0.0005059514596778831,0.0,0.0,0.0,0.0
complemented,0.0,0.0002531358780173168,0.0,0.0,0.0,0.0,0.000611140274324701,0.0,0.0,0.0
complete,0.0,0.0,0.0,0.0,0.0,0.0,0.00043717203208544633,0.0,0.0,0.0
complex,0.0,0.0001893634483054319,0.0,0.0,0.000915104741063544,0.0,0.0,0.0,0.0002481394897621468,0.0
complexity,0.0,0.0,0.0,0.0,0.0011667520106379762,0.0,0.0,0.0,0.0,0.0
complications,0.0,0.0,0.0,0.0,0.0,0.0005059514596778831,0.0,0.0,0.0,0.0
comply,0.0,0.0003621555666867011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component,0.0,0.0005062717560346336,0.0,0.0,0.0,0.0,0.0,0.0,0.00033170608252969914,0.0
components,0.0,0.0003787268966108638,0.0,0.0,0.0,0.00026455126440912683,0.0004571759272169873,0.0,0.0,0.0
composite,0.0,0.0,0.0,0.0,0.0011667520106379762,0.0,0.0,0.0,0.0,0.0
composites,0.0,0.0,0.0,0.0,0.0,0.0005059514596778831,0.0,0.0,0.0,0.0
composition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010233711524417982,0.0,0.0
composting,0.0,0.0,0.0,0.0,0.0,0.0,0.00043717203208544633,0.0,0.0,0.0
compound,0.0,0.0,0.0,0.0,0.0011667520106379762,0.0,0.0,0.0,0.0,0.0
comprehensive,0.0,0.00016068751927209523,0.0,0.0,0.00012942123733620237,0.0,0.00019397213737079577,0.00022703361056266254,0.00031584436753874116,0.00014430102366270924
comprising,0.0,0.0,0.0,0.0,0.0,0.0,0.0003055701371623505,0.0,0.0,0.0004546434780887289
compulsory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009491282328911978,0.0
computation,0.0,0.0,0.0,0.0,0.0011667520106379762,0.0,0.0,0.0,0.0,0.0
computer,0.0,0.0,0.0,0.0,0.000915104741063544,0.00026455126440912683,0.0,0.0,0.000992557959048587,0.0
computers,0.0,0.0,0.0,0.0,0.0004077623289673424,0.00035364489396486493,0.0,0.0,0.0,0.0
computing,0.0,0.0,0.0,0.0,0.000915104741063544,0.0005291025288182537,0.0,0.0,0.0007444184692864403,0.0
conceives,0.0,0.0,0.0,0.0,0.0,0.0005059514596778831,0.0,0.0,0.0,0.0
concentrated,0.0,0.0,0.0,0.0,0.0,0.00035364489396486493,0.0,0.0,0.0,0.0004546434780887289
concentration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004745641164455989,0.0
concentrations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006504477663824989
concept,0.0,0.0005062717560346336,0.0,0.0,0.0,0.00035364489396486493,0.0,0.0,0.0,0.0
concepts,0.0,0.0,0.0,0.0,0.0,0.0005059514596778831,0.0,0.0,0.0,0.0
concerted,0.0,0.0,0.0,0.0,0.0,0.0005059514596778831,0.0,0.0,0.0,0.0
concluded,0.0,0.0002531358780173168,0.0,0.0,0.0,0.00035364489396486493,0.0,0.0,0.0,0.0
concluding,0.0,0.0003621555666867011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conclusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006504477663824989
